,data
14806,-0.75
14807,0.1
14808,0.83
14809,0.82
14810,0.61
14811,0.12
14812,-3.44
14813,-0.76
14814,1.08
14815,0.55
14816,-0.29
14817,0.53
14818,0.53
14819,0.53
14820,0.11
14821,-1.42
14822,-0.26
14823,-0.45
14824,0.18
14825,-0.62
14826,0.67
14827,0.19
14828,0.26
14829,-0.07
14830,-2.43
14831,0.37
14832,0.66
14833,0.99
14834,1.03
14835,-0.4
14836,-0.09
14837,-0.39
14838,-0.56
14839,-0.17
14840,-0.09
14841,0.24
14842,-1.01
14843,-0.08
14844,0.5
14845,0.5
14846,0.17
14847,1.29
14848,1.16
14849,0.78
14850,-0.19
14851,0.23
14852,0.06
14853,0.33
14854,0.45
14855,-0.39
14856,-0.28
14857,1.36
14858,0.41
14859,0.86
14860,-0.16
14861,0.47
14862,0.37
14863,0.9
14864,0.75
14865,-0.19
14866,1.14
14867,0.14
14868,-0.38
14869,0.0
14870,0.86
14871,0.69
14872,0.32
14873,0.13
14874,-0.82
14875,0.4
14876,0.3
14877,0.66
14878,0.62
14879,-0.5
14880,-0.33
14881,1.13
14882,0.77
14883,0.53
14884,-0.43
14885,0.25
14886,0.38
14887,0.83
14888,0.06
14889,-1.16
14890,-0.77
14891,0.26
14892,-0.18
14893,-1.88
14894,-0.65
14895,0.41
14896,0.61
14897,0.49
14898,-0.93
14899,0.28
14900,0.57
14901,0.68
14902,0.49
14903,0.26
14904,-0.2
14905,0.49
14906,0.38
14907,0.44
14908,0.42
14909,0.97
14910,0.67
14911,0.13
14912,-0.03
14913,-1.35
14914,-0.24
14915,0.27
14916,0.37
14917,-0.04
14918,-0.35
14919,0.14
14920,1.04
14921,0.27
14922,0.28
14923,-1.14
14924,0.11
14925,-0.82
14926,0.17
14927,-0.17
14928,0.48
14929,-0.09
14930,0.12
14931,0.02
14932,-0.74
14933,-0.86
14934,-0.75
14935,-0.91
14936,-1.5
14937,-0.44
14938,0.16
14939,0.65
14940,0.43
14941,0.05
14942,-0.57
14943,0.6
14944,0.38
14945,0.27
14946,-1.45
14947,-0.98
14948,-0.41
14949,-0.04
14950,0.64
14951,0.55
14952,-0.07
14953,0.19
14954,0.53
14955,0.6
14956,-0.59
14957,0.05
14958,0.51
14959,0.28
14960,-0.19
14961,-0.27
14962,0.46
14963,0.18
14964,0.16
14965,-0.1
14966,-1.08
14967,-1.17
14968,0.07
14969,0.22
14970,-0.59
14971,-2.81
14972,-1.31
14973,0.09
14974,-0.71
14975,0.37
14976,-1.18
14977,-0.27
14978,0.38
14979,-1.46
14980,-1.07
14981,-2.56
14982,0.09
14983,1.66
14984,1.3
14985,-0.25
14986,-0.05
14987,-0.88
14988,-1.32
14989,-0.92
14990,0.01
14991,-0.29
14992,-1.92
14993,-0.02
14994,-3.27
14995,0.47
14996,2.21
14997,0.69
14998,0.63
14999,1.96
15000,0.96
15001,0.18
15002,1.82
15003,1.33
15004,0.07
15005,0.16
15006,0.27
15007,-1.1
15008,0.16
15009,-0.06
15010,-0.34
15011,0.75
15012,0.38
15013,-0.37
15014,-0.4
15015,-0.54
15016,0.79
15017,0.62
15018,-0.37
15019,1.14
15020,1.41
15021,0.62
15022,0.3
15023,-0.1
15024,-0.11
15025,0.0
15026,0.01
15027,0.08
15028,0.38
15029,-0.38
15030,-1.5
15031,0.01
15032,0.04
15033,-0.13
15034,0.76
15035,0.0
15036,0.72
15037,0.55
15038,0.73
15039,0.52
15040,-0.1
15041,-0.42
15042,0.01
15043,0.52
15044,-0.65
15045,-0.65
15046,0.03
15047,0.36
15048,-0.21
15049,-1.39
15050,0.27
15051,0.09
15052,0.24
15053,0.53
15054,-0.37
15055,-0.23
15056,-0.12
15057,0.16
15058,-0.23
15059,-0.53
15060,0.28
15061,0.66
15062,0.18
15063,-1.38
15064,-0.77
15065,-0.12
15066,0.64
15067,-1.93
15068,-0.77
15069,-0.95
15070,0.11
15071,0.69
15072,0.07
15073,-0.38
15074,-0.36
15075,0.04
15076,-0.36
15077,-1.31
15078,-0.24
15079,-0.01
15080,1.97
15081,1.32
15082,-0.92
15083,0.24
15084,0.01
15085,-0.24
15086,0.74
15087,-1.88
15088,-1.18
15089,0.29
15090,-0.32
15091,0.16
15092,-0.71
15093,0.28
15094,-0.01
15095,-0.49
15096,-0.8
15097,-0.65
15098,0.54
15099,0.55
15100,-0.04
15101,0.24
15102,0.08
15103,-1.39
15104,-0.96
15105,-1.15
15106,-1.63
15107,-0.39
15108,0.57
15109,-0.27
15110,-0.63
15111,-0.17
15112,0.31
15113,-0.01
15114,1.08
15115,0.68
15116,1.72
15117,0.64
15118,-0.04
15119,0.64
15120,-0.34
15121,0.15
15122,0.07
15123,0.07
15124,1.0
15125,0.72
15126,-0.06
15127,0.37
15128,0.46
15129,0.59
15130,-0.08
15131,0.18
15132,-0.07
15133,0.44
15134,0.53
15135,0.2
15136,-0.33
15137,0.57
15138,0.65
15139,0.75
15140,0.55
15141,-0.54
15142,0.0
15143,-0.36
15144,0.11
15145,-0.01
15146,0.56
15147,-0.07
15148,0.78
15149,0.33
15150,-0.39
15151,0.54
15152,-0.05
15153,-0.19
15154,0.06
15155,-0.84
15156,-0.74
15157,-0.6
15158,-0.6
15159,-0.16
15160,-0.48
15161,-0.16
15162,-1.16
15163,-0.45
15164,0.36
15165,-0.57
15166,0.21
15167,-0.04
15168,-1.19
15169,-0.51
15170,-0.44
15171,-0.93
15172,0.31
15173,1.4
15174,-0.93
15175,-0.44
15176,0.14
15177,-0.87
15178,-0.6
15179,0.12
15180,0.45
15181,1.02
15182,0.3
15183,-0.33
15184,0.37
15185,-0.09
15186,0.44
15187,-0.42
15188,-0.27
15189,-0.2
15190,-0.18
15191,-0.47
15192,1.1
15193,0.68
15194,0.02
15195,-0.01
15196,0.25
15197,0.19
15198,0.09
15199,0.45
15200,0.23
15201,0.36
15202,0.03
15203,-0.31
15204,-0.34
15205,-1.53
15206,-0.54
15207,-0.03
15208,0.64
15209,-0.27
15210,-1.04
15211,-0.82
15212,-0.8
15213,-1.56
15214,-0.01
15215,-0.46
15216,-0.38
15217,-0.05
15218,0.76
15219,1.9
15220,1.38
15221,-0.11
15222,1.6
15223,1.78
15224,1.06
15225,2.08
15226,1.48
15227,-0.36
15228,0.08
15229,1.0
15230,-0.36
15231,1.29
15232,0.98
15233,-0.51
15234,0.79
15235,0.5
15236,-0.28
15237,0.23
15238,0.9
15239,0.66
15240,0.45
15241,-0.46
15242,-0.53
15243,1.12
15244,0.24
15245,-0.36
15246,0.2
15247,-0.04
15248,0.19
15249,-0.63
15250,-0.34
15251,0.63
15252,-0.22
15253,0.62
15254,1.94
15255,1.91
15256,1.47
15257,1.84
15258,0.2
15259,1.99
15260,-0.04
15261,-0.19
15262,1.11
15263,0.11
15264,1.43
15265,0.57
15266,0.93
15267,-2.26
15268,-0.47
15269,1.39
15270,0.07
15271,0.26
15272,0.71
15273,1.69
15274,2.65
15275,0.56
15276,1.08
15277,-0.04
15278,1.58
15279,-0.27
15280,0.27
15281,0.21
15282,-1.42
15283,-1.88
15284,1.31
15285,0.74
15286,0.02
15287,-1.44
15288,-0.36
15289,0.78
15290,0.85
15291,-0.2
15292,1.65
15293,1.28
15294,0.0
15295,0.04
15296,0.9
15297,0.7
15298,0.34
15299,-0.98
15300,-1.08
15301,-0.32
15302,-1.05
15303,-2.08
15304,-0.32
15305,1.26
15306,-0.53
15307,0.33
15308,0.5
15309,0.51
15310,0.61
15311,-0.29
15312,0.21
15313,-0.12
15314,0.66
15315,-0.76
15316,0.53
15317,0.76
15318,1.88
15319,0.67
15320,1.17
15321,-0.09
15322,0.77
15323,-0.12
15324,0.91
15325,0.86
15326,0.06
15327,-0.71
15328,0.29
15329,-0.96
15330,-2.95
15331,0.79
15332,0.81
15333,1.19
15334,0.55
15335,0.63
15336,-0.15
15337,0.09
15338,0.8
15339,1.13
15340,0.51
15341,-0.15
15342,0.29
15343,1.16
15344,0.4
15345,0.7
15346,0.28
15347,-0.03
15348,-0.15
15349,0.53
15350,-0.79
15351,0.33
15352,1.01
15353,0.2
15354,-0.36
15355,0.59
15356,0.63
15357,0.8
15358,0.49
15359,0.25
15360,-0.77
15361,0.84
15362,0.26
15363,-0.24
15364,-0.74
15365,-0.13
15366,-0.02
15367,-0.37
15368,0.3
15369,0.2
15370,0.23
15371,0.69
15372,0.69
15373,0.02
15374,-0.44
15375,-0.13
15376,0.61
15377,0.16
15378,-0.38
15379,-0.06
15380,-0.8
15381,0.07
15382,0.53
15383,0.94
15384,0.81
15385,1.11
15386,1.21
15387,0.86
15388,0.56
15389,-0.29
15390,0.85
15391,0.31
15392,0.54
15393,-0.69
15394,0.78
15395,0.28
15396,0.55
15397,0.83
15398,-0.73
15399,-0.19
15400,1.09
15401,1.09
15402,1.38
15403,0.36
15404,0.75
15405,-0.39
15406,-0.11
15407,0.77
15408,-1.22
15409,0.71
15410,0.66
15411,-0.6
15412,0.04
15413,0.17
15414,1.36
15415,0.68
15416,0.23
15417,0.15
15418,-0.88
15419,-0.24
15420,0.87
15421,0.76
15422,0.38
15423,-0.25
15424,-0.68
15425,0.34
15426,1.0
15427,0.97
15428,0.78
15429,0.74
15430,1.11
15431,0.11
15432,-0.01
15433,0.29
15434,0.34
15435,-0.14
15436,0.38
15437,-1.22
15438,-2.05
15439,0.01
15440,1.06
15441,0.69
15442,-1.1
15443,0.84
15444,0.14
15445,-0.31
15446,0.17
15447,-1.09
15448,-0.63
15449,0.36
15450,-0.71
15451,-0.82
15452,0.24
15453,1.6
15454,0.71
15455,0.44
15456,0.16
15457,0.46
15458,-1.32
15459,-1.29
15460,-1.51
15461,-1.08
15462,-0.2
15463,-0.14
15464,-1.14
15465,0.43
15466,-1.57
15467,-0.37
15468,0.62
15469,0.24
15470,0.57
15471,0.77
15472,-0.46
15473,0.49
15474,-0.25
15475,-0.01
15476,0.08
15477,-0.64
15478,-0.82
15479,-0.58
15480,0.14
15481,-0.32
15482,0.34
15483,0.74
15484,0.42
15485,0.62
15486,1.15
15487,0.31
15488,0.37
15489,0.32
15490,-0.25
15491,-0.69
15492,0.07
15493,-0.2
15494,0.31
15495,1.43
15496,0.36
15497,-0.2
15498,0.31
15499,-0.11
15500,0.09
15501,-0.9
15502,-0.28
15503,-0.11
15504,-0.48
15505,-0.54
15506,-0.02
15507,0.18
15508,0.6
15509,0.3
15510,0.24
15511,-0.41
15512,-0.69
15513,-0.37
15514,-0.14
15515,-0.02
15516,-1.42
15517,-1.32
15518,0.25
15519,-0.54
15520,-0.88
15521,0.11
15522,-0.34
15523,-0.31
15524,-0.59
15525,-0.47
15526,-0.48
15527,0.59
15528,0.03
15529,-0.43
15530,-0.43
15531,-0.24
15532,0.44
15533,0.67
15534,1.3
15535,0.86
15536,-0.01
15537,0.36
15538,0.53
15539,0.06
15540,0.35
15541,0.43
15542,0.25
15543,0.32
15544,-0.13
15545,0.62
15546,0.02
15547,0.05
15548,-0.25
15549,-0.22
15550,-0.11
15551,0.11
15552,-0.5
15553,-0.02
15554,-0.17
15555,-0.25
15556,-0.62
15557,-0.37
15558,0.07
15559,-0.29
15560,-0.29
15561,0.28
15562,0.2
15563,0.01
15564,0.19
15565,0.02
15566,0.0
15567,0.74
15568,0.01
15569,1.01
15570,1.25
15571,0.82
15572,0.13
15573,0.11
15574,0.04
15575,0.15
15576,-0.27
15577,-0.12
15578,0.19
15579,0.04
15580,-0.12
15581,-0.47
15582,-1.04
15583,-0.25
15584,-0.24
15585,-0.39
15586,-0.53
15587,-1.33
15588,-0.36
15589,-0.55
15590,-0.02
15591,-0.68
15592,-1.81
15593,-0.73
15594,-1.17
15595,-1.13
15596,0.56
15597,-1.12
15598,0.66
15599,0.33
15600,-0.2
15601,-0.15
15602,-0.62
15603,-0.13
15604,-0.53
15605,1.53
15606,1.25
15607,-0.74
15608,0.31
15609,0.36
15610,0.79
15611,-0.35
15612,-0.39
15613,-1.0
15614,0.12
15615,-0.36
15616,0.24
15617,0.71
15618,-0.08
15619,0.32
15620,0.84
15621,-0.74
15622,0.33
15623,0.16
15624,-0.5
15625,-0.3
15626,-0.27
15627,0.07
15628,0.64
15629,0.28
15630,0.03
15631,-0.35
15632,-0.15
15633,-0.15
15634,-0.89
15635,-0.57
15636,-0.25
15637,0.02
15638,-0.31
15639,0.51
15640,0.5
15641,-0.01
15642,0.42
15643,-0.08
15644,0.07
15645,-0.56
15646,0.21
15647,0.25
15648,0.79
15649,0.31
15650,0.17
15651,0.74
15652,0.83
15653,0.51
15654,-0.41
15655,0.09
15656,0.35
15657,-0.15
15658,0.06
15659,-0.77
15660,-0.54
15661,-0.27
15662,0.04
15663,-0.77
15664,-0.59
15665,-0.63
15666,-0.86
15667,-0.28
15668,-1.57
15669,-0.2
15670,-0.8
15671,-0.26
15672,0.31
15673,1.08
15674,1.04
15675,-0.02
15676,0.43
15677,0.3
15678,0.14
15679,-0.64
15680,-0.24
15681,0.04
15682,-0.5
15683,-0.27
15684,0.31
15685,0.43
15686,0.11
15687,0.36
15688,0.31
15689,0.08
15690,-0.45
15691,-0.38
15692,0.38
15693,0.6
15694,-0.39
15695,0.28
15696,-0.2
15697,-0.33
15698,-0.17
15699,0.16
15700,-0.7
15701,-0.58
15702,0.23
15703,-0.33
15704,0.12
15705,-0.49
15706,-0.58
15707,-0.77
15708,-1.17
15709,-0.59
15710,-0.16
15711,0.59
15712,0.96
15713,-0.17
15714,0.13
15715,1.67
15716,2.35
15717,3.07
15718,1.31
15719,0.1
15720,-0.56
15721,1.3
15722,0.78
15723,-0.3
15724,-0.2
15725,-0.38
15726,0.25
15727,0.09
15728,-0.2
15729,1.05
15730,0.27
15731,0.22
15732,0.23
15733,-0.35
15734,0.33
15735,0.16
15736,0.07
15737,0.1
15738,-0.77
15739,-0.26
15740,0.48
15741,-0.22
15742,-0.4
15743,0.42
15744,-0.09
15745,0.7
15746,0.8
15747,-0.06
15748,-0.3
15749,-0.24
15750,0.05
15751,-0.04
15752,-0.48
15753,-0.42
15754,0.14
15755,0.14
15756,-0.06
15757,-0.75
15758,-0.48
15759,-0.65
15760,0.1
15761,0.23
15762,-0.26
15763,-0.16
15764,-0.26
15765,0.51
15766,0.54
15767,0.45
15768,-0.05
15769,-0.01
15770,0.97
15771,0.49
15772,-0.06
15773,-0.13
15774,0.01
15775,-0.56
15776,-0.6
15777,-0.37
15778,0.31
15779,-0.1
15780,0.35
15781,0.17
15782,0.4
15783,0.65
15784,-0.31
15785,-0.1
15786,0.13
15787,-0.3
15788,-0.55
15789,-0.33
15790,-0.32
15791,-0.53
15792,-0.88
15793,-0.08
15794,-0.13
15795,0.78
15796,-0.11
15797,0.11
15798,-0.42
15799,-0.39
15800,-0.31
15801,-0.41
15802,0.06
15803,-0.85
15804,-0.04
15805,0.0
15806,0.16
15807,0.08
15808,0.05
15809,-0.15
15810,0.24
15811,-0.11
15812,1.59
15813,0.57
15814,-0.06
15815,-0.25
15816,0.54
15817,-0.06
15818,-0.2
15819,0.3
15820,0.61
15821,-0.36
15822,-0.02
15823,-0.22
15824,0.11
15825,0.14
15826,0.6
15827,1.26
15828,0.26
15829,1.51
15830,0.69
15831,0.74
15832,0.34
15833,0.62
15834,1.39
15835,0.44
15836,0.92
15837,0.37
15838,0.53
15839,0.73
15840,0.48
15841,0.68
15842,0.23
15843,-0.22
15844,0.6
15845,0.67
15846,0.62
15847,0.99
15848,0.47
15849,-0.36
15850,0.02
15851,0.72
15852,0.22
15853,-0.16
15854,-0.27
15855,0.28
15856,-0.38
15857,-0.38
15858,-0.8
15859,0.32
15860,0.0
15861,0.18
15862,0.9
15863,0.0
15864,-0.03
15865,-0.43
15866,-0.53
15867,-0.25
15868,-0.42
15869,-0.08
15870,-0.98
15871,-0.06
15872,-0.01
15873,-0.54
15874,0.37
15875,-0.22
15876,0.17
15877,-0.25
15878,-0.81
15879,0.16
15880,0.53
15881,0.32
15882,0.39
15883,0.28
15884,-0.14
15885,-0.76
15886,-0.21
15887,-0.24
15888,-0.07
15889,0.52
15890,0.37
15891,0.16
15892,0.14
15893,0.27
15894,0.3
15895,-0.1
15896,-0.03
15897,-0.24
15898,0.07
15899,0.01
15900,0.18
15901,-0.02
15902,-0.61
15903,-0.46
15904,-0.29
15905,-0.21
15906,0.35
15907,0.07
15908,0.17
15909,0.05
15910,0.78
15911,1.17
15912,0.22
15913,-0.21
15914,0.13
15915,0.4
15916,0.83
15917,0.95
15918,0.01
15919,-0.35
15920,-0.3
15921,0.21
15922,-0.04
15923,-0.04
15924,-0.04
15925,0.21
15926,-0.03
15927,0.28
15928,0.32
15929,0.01
15930,-0.18
15931,-0.26
15932,0.05
15933,-0.11
15934,-0.79
15935,0.36
15936,-0.08
15937,0.18
15938,0.09
15939,-0.17
15940,0.44
15941,0.28
15942,0.61
15943,0.24
15944,0.62
15945,0.45
15946,0.29
15947,0.24
15948,0.06
15949,0.59
15950,-0.31
15951,-0.12
15952,0.61
15953,0.57
15954,0.35
15955,0.2
15956,0.97
15957,0.68
15958,-0.14
15959,0.66
15960,-0.24
15961,-0.24
15962,-0.45
15963,0.1
15964,0.03
15965,-1.15
15966,-0.2
15967,0.2
15968,0.8
15969,0.17
15970,-0.72
15971,-0.93
15972,-0.5
15973,0.33
15974,-0.1
15975,-0.4
15976,-0.2
15977,0.08
15978,0.21
15979,-0.61
15980,-0.06
15981,0.32
15982,0.56
15983,-0.28
15984,0.08
15985,-0.08
15986,0.29
15987,0.29
15988,0.28
15989,0.15
15990,-0.46
15991,-0.33
15992,-0.21
15993,0.38
15994,0.03
15995,-0.58
15996,-1.07
15997,-0.81
15998,-1.04
15999,-0.46
16000,-1.29
16001,-0.08
16002,1.06
16003,0.22
16004,0.54
16005,-0.52
16006,-0.74
16007,-0.5
16008,0.15
16009,0.62
16010,-0.13
16011,0.09
16012,-0.2
16013,-0.63
16014,-0.35
16015,0.43
16016,0.53
16017,0.66
16018,0.69
16019,0.2
16020,0.64
16021,0.34
16022,-0.06
16023,-0.15
16024,0.17
16025,0.49
16026,0.24
16027,-0.22
16028,-0.18
16029,0.5
16030,0.39
16031,0.13
16032,0.5
16033,0.14
16034,0.42
16035,0.39
16036,0.16
16037,0.71
16038,0.83
16039,1.01
16040,-0.34
16041,0.63
16042,0.26
16043,-0.11
16044,0.66
16045,-0.11
16046,0.87
16047,0.54
16048,-0.36
16049,0.1
16050,0.63
16051,0.44
16052,-0.25
16053,0.3
16054,1.21
16055,0.32
16056,-0.63
16057,0.18
16058,0.07
16059,0.51
16060,0.46
16061,1.05
16062,0.26
16063,-0.71
16064,-0.41
16065,0.23
16066,0.81
16067,-0.33
16068,-0.47
16069,0.19
16070,0.64
16071,0.27
16072,0.47
16073,-0.03
16074,0.49
16075,-0.11
16076,0.89
16077,-0.97
16078,-1.92
16079,0.1
16080,0.29
16081,0.38
16082,0.7
16083,0.35
16084,0.26
16085,-0.29
16086,-0.34
16087,-0.42
16088,0.01
16089,0.72
16090,0.34
16091,0.66
16092,-0.42
16093,0.17
16094,0.49
16095,0.4
16096,-0.13
16097,0.1
16098,0.51
16099,0.66
16100,0.45
16101,0.22
16102,0.37
16103,0.46
16104,0.78
16105,0.72
16106,-0.26
16107,0.61
16108,1.05
16109,-0.1
16110,-0.04
16111,0.26
16112,0.84
16113,0.47
16114,0.33
16115,0.47
16116,-0.48
16117,0.6
16118,0.09
16119,0.36
16120,0.99
16121,0.65
16122,0.05
16123,0.28
16124,-0.71
16125,0.58
16126,0.07
16127,0.31
16128,0.54
16129,-0.69
16130,-0.39
16131,0.62
16132,0.8
16133,0.22
16134,-0.51
16135,-0.11
16136,-0.37
16137,-0.76
16138,-0.74
16139,1.31
16140,0.27
16141,0.71
16142,0.4
16143,0.55
16144,0.1
16145,1.3
16146,0.76
16147,0.23
16148,0.44
16149,-0.29
16150,-0.44
16151,0.37
16152,0.16
16153,-0.18
16154,-0.64
16155,-1.41
16156,-0.47
16157,0.1
16158,0.67
16159,0.09
16160,-0.24
16161,0.6
16162,0.35
16163,-0.31
16164,-0.14
16165,0.08
16166,-0.5
16167,-0.23
16168,-0.27
16169,0.28
16170,0.19
16171,0.9
16172,0.7
16173,1.01
16174,0.54
16175,0.1
16176,0.27
16177,-0.16
16178,0.35
16179,-0.03
16180,0.07
16181,0.12
16182,-1.33
16183,-0.19
16184,0.41
16185,0.18
16186,0.72
16187,-0.15
16188,-0.36
16189,-0.26
16190,0.16
16191,-0.29
16192,0.07
16193,0.63
16194,0.47
16195,0.19
16196,0.15
16197,0.6
16198,0.33
16199,0.24
16200,0.14
16201,-2.58
16202,-2.4
16203,0.8
16204,-0.2
16205,0.06
16206,-1.83
16207,-1.82
16208,0.55
16209,0.51
16210,-0.19
16211,-0.31
16212,0.07
16213,0.17
16214,-0.38
16215,0.08
16216,-1.37
16217,-0.8
16218,-0.3
16219,0.09
16220,-0.12
16221,-0.97
16222,0.2
16223,-0.4
16224,0.24
16225,0.21
16226,0.97
16227,0.92
16228,0.82
16229,0.78
16230,0.49
16231,-0.12
16232,-0.13
16233,0.6
16234,0.08
16235,0.03
16236,-0.55
16237,0.36
16238,0.15
16239,0.21
16240,0.07
16241,-0.47
16242,-0.29
16243,1.06
16244,-0.67
16245,-1.07
16246,-0.4
16247,-0.6
16248,-3.82
16249,-1.67
16250,-0.31
16251,-0.67
16252,0.58
16253,0.02
16254,0.15
16255,1.24
16256,0.74
16257,0.43
16258,-0.77
16259,0.15
16260,-0.93
16261,0.7
16262,0.49
16263,0.29
16264,-0.14
16265,-0.04
16266,-0.11
16267,0.26
16268,-0.05
16269,0.15
16270,0.12
16271,-0.17
16272,0.86
16273,0.18
16274,0.08
16275,-0.64
16276,0.17
16277,0.09
16278,0.68
16279,0.22
16280,0.09
16281,0.2
16282,0.47
16283,0.43
16284,0.32
16285,0.17
16286,0.36
16287,0.3
16288,-0.27
16289,0.12
16290,0.01
16291,0.06
16292,-0.15
16293,-0.79
16294,0.19
16295,-0.52
16296,-1.39
16297,-1.03
16298,0.99
16299,0.54
16300,0.16
16301,0.27
16302,0.11
16303,0.43
16304,-0.55
16305,0.93
16306,0.31
16307,0.32
16308,-0.3
16309,-0.36
16310,-0.32
16311,0.05
16312,-0.48
16313,-0.61
16314,-0.49
16315,0.22
16316,-0.46
16317,-0.29
16318,0.75
16319,-0.63
16320,-0.98
16321,0.61
16322,0.14
16323,-0.68
16324,-0.33
16325,0.52
16326,1.65
16327,2.55
16328,0.93
16329,1.62
16330,1.16
16331,0.57
16332,1.17
16333,0.2
16334,1.1
16335,0.85
16336,-0.81
16337,0.46
16338,-0.17
16339,-0.86
16340,0.78
16341,-0.54
16342,-0.64
16343,0.88
16344,0.34
16345,-0.07
16346,0.18
16347,1.36
16348,0.58
16349,1.32
16350,0.94
16351,0.3
16352,-0.33
16353,-0.47
16354,1.15
16355,0.11
16356,0.79
16357,1.26
16358,-0.29
16359,-0.08
16360,-0.15
16361,-0.52
16362,0.28
16363,0.67
16364,0.3
16365,0.4
16366,-0.06
16367,-0.04
16368,0.7
16369,0.41
16370,0.26
16371,-0.34
16372,0.56
16373,0.48
16374,0.51
16375,-0.09
16376,-0.64
16377,0.73
16378,-0.11
16379,0.24
16380,0.72
16381,-0.2
16382,-0.05
16383,0.01
16384,0.37
16385,-0.29
16386,-2.11
16387,0.88
16388,-0.56
16389,0.89
16390,1.21
16391,0.2
16392,-0.81
16393,-0.01
16394,-0.65
16395,-0.21
16396,-1.43
16397,-2.82
16398,0.59
16399,0.97
16400,-0.29
16401,0.02
16402,-0.08
16403,-0.04
16404,-1.05
16405,-0.98
16406,0.55
16407,0.51
16408,0.94
16409,-0.17
16410,-0.17
16411,0.99
16412,0.18
16413,0.13
16414,0.06
16415,0.16
16416,-0.37
16417,0.19
16418,0.24
16419,-1.14
16420,-1.23
16421,-1.32
16422,-0.81
16423,0.57
16424,-0.04
16425,1.02
16426,0.29
16427,0.34
16428,0.39
16429,0.01
16430,-0.26
16431,0.57
16432,0.27
16433,0.29
16434,0.2
16435,0.41
16436,0.07
16437,-0.01
16438,0.47
16439,-0.17
16440,0.33
16441,0.33
16442,0.02
16443,0.46
16444,0.08
16445,-0.29
16446,-0.14
16447,0.26
16448,-0.11
16449,-0.03
16450,-0.18
16451,-0.23
16452,0.36
16453,-0.03
16454,0.39
16455,0.23
16456,0.1
16457,0.12
16458,-0.02
16459,0.72
16460,0.25
16461,0.48
16462,0.24
16463,-0.42
16464,-0.6
16465,-0.22
16466,-0.24
16467,0.48
16468,0.01
16469,0.27
16470,0.51
16471,0.39
16472,0.37
16473,-0.22
16474,0.04
16475,0.6
16476,0.77
16477,0.45
16478,0.5
16479,0.5
16480,-0.15
16481,0.43
16482,0.14
16483,-0.05
16484,-0.95
16485,0.35
16486,1.0
16487,0.41
16488,-0.24
16489,0.25
16490,-0.21
16491,-0.27
16492,-0.4
16493,0.6
16494,-0.84
16495,-0.74
16496,-0.1
16497,-0.55
16498,-2.13
16499,0.46
16500,0.89
16501,0.94
16502,0.11
16503,-0.62
16504,-0.25
16505,0.0
16506,0.03
16507,-0.79
16508,0.12
16509,0.72
16510,0.02
16511,-0.07
16512,0.39
16513,-0.38
16514,0.87
16515,0.49
16516,0.62
16517,0.31
16518,-1.35
16519,-0.81
16520,-1.02
16521,-0.44
16522,-1.38
16523,0.17
16524,-1.4
16525,-1.51
16526,-4.12
16527,-12.14
16528,-9.09
16529,7.65
16530,-4.63
16531,-2.16
16532,-8.55
16533,-1.64
16534,-2.02
16535,4.51
16536,6.39
16537,1.72
16538,-1.9
16539,-0.58
16540,1.33
16541,0.58
16542,-1.53
16543,-1.59
16544,0.57
16545,1.71
16546,0.01
16547,-0.12
16548,-1.53
16549,0.38
16550,-1.42
16551,-0.44
16552,0.09
16553,1.11
16554,0.29
16555,-0.4
16556,-3.25
16557,-0.19
16558,-0.27
16559,-1.85
16560,-2.23
16561,0.03
16562,0.79
16563,1.68
16564,-0.23
16565,0.57
16566,2.44
16567,2.04
16568,1.93
16569,0.22
16570,2.17
16571,0.31
16572,-0.34
16573,1.34
16574,0.48
16575,-2.04
16576,-0.5
16577,1.07
16578,0.49
16579,2.45
16580,1.86
16581,0.67
16582,0.74
16583,-3.23
16584,-1.0
16585,-0.9
16586,0.0
16587,0.56
16588,1.62
16589,0.32
16590,0.22
16591,-1.9
16592,0.02
16593,0.76
16594,0.75
16595,-0.19
16596,0.23
16597,0.62
16598,0.62
16599,0.47
16600,0.2
16601,-0.34
16602,0.04
16603,0.34
16604,-0.48
16605,0.19
16606,1.23
16607,0.58
16608,0.8
16609,0.73
16610,0.27
16611,0.18
16612,0.35
16613,0.94
16614,0.26
16615,0.56
16616,0.36
16617,0.12
16618,1.41
16619,0.12
16620,0.82
16621,0.28
16622,0.19
16623,0.72
16624,0.79
16625,0.72
16626,-0.85
16627,-0.14
16628,0.32
16629,0.17
16630,0.73
16631,0.5
16632,-0.11
16633,-0.63
16634,0.31
16635,0.67
16636,-1.03
16637,-0.68
16638,-0.74
16639,0.76
16640,-0.24
16641,0.83
16642,-1.08
16643,0.48
16644,0.99
16645,0.62
16646,0.7
16647,0.43
16648,0.43
16649,0.0
16650,-2.44
16651,-0.44
16652,0.75
16653,0.33
16654,-0.57
16655,-0.25
16656,0.18
16657,0.45
16658,0.64
16659,0.45
16660,0.14
16661,0.68
16662,-0.01
16663,0.34
16664,-0.08
16665,-0.25
16666,-0.03
16667,-0.65
16668,-0.29
16669,-1.6
16670,0.22
16671,0.75
16672,0.07
16673,-0.39
16674,-1.32
16675,-0.31
16676,0.07
16677,-0.64
16678,0.31
16679,0.31
16680,0.37
16681,-0.17
16682,0.8
16683,1.23
16684,0.08
16685,0.49
16686,0.44
16687,0.02
16688,1.17
16689,0.52
16690,0.43
16691,0.27
